"The term 'Double Fault' is related with,,,",Level2
"In normal air, the percentage of oxygen is?,,,",Level1
"1 gm of carbohydrates (glucose) in the body yields?,,,",Level2
"Which country won Football World Cup, the maximum times?,,,",Level1
"The first'Dronacharya Award in wrestling was given to?,,,",Level2
"In health education, the basic principle is to start from?,,,",Level2
"What is one objective of situps?,,,",Level1
"In ancient time, which games were organized in front of Lord,,,",Level1
"Strategy 'Double Nelson' is related to the game,,,",Level2
"Which of the following aspects of health primarily determines whether or not a person is healthy?,,,",Level1
"The centre controlling point of cell is?,,,",Level2
"Which type of bandage is used on finger injury?,,,",Level1
"What is 'fitness'?,,,",Level1
"Maulana Azad Trophy is awarded for overall games championship at?,,,",Level1
"School health records to be used?,,,",Level3
"The part of the respiratory system responsible for speech is?,,,",Level2
"Which cricketer is known as 'palm tree hitter'?,,,",Level1
"The number of bones in vertebral column is?,,,",Level2
"Guru Hanuman received Drona charya award for the game?,,,",Level2
"Out of the following name, the disease that is not categorized as a communicable disease is?,,,",Level4
"What is Physical Education?,,,",Level1
"Which of the following is called 'Master gland' in human body?,,,",Level1
"The number of Hurdles in 110 m Hurdle race are?,,,",Level2
"For which disease, the flies are not the carrier?,,,",Level2
"Which of the following are chemically known as lipids?,,,",Level2
"The deficiency of which vitamin causes night blindness?,,,",Level3
"First National Institute of Physical Education is situated at?,,,",Level1
"Out of the following name the factor which is considered key to good health?,,,",Level1
"The length of cricket bat is?,2,,",Level2
"An umpire in 'Hockey' shows green card. He is indicating for?,,,",Level1
"The number of alveoli (air sacs) in our two lungs is approximately?,,,",Level2
"Radio-ulna bones is situated in the human body at?,,,",Level1
"What will be done after snake bite?,,,",Level3
"In which country World Cup Hockey Championship for men was organized in the year 2010?,,,",Level1
"Hinge Joint is said to be,,,",Level3
"Learning is based on,,,",Level1
"Who was the first Indian to win an award in Wimbledon?,,,",Level2
"Percentage of water in the human body is?,,,",Level1
"Khajan Singh is associated with?,,,",Level1
"The length and width of Badminton court is?,,,",Level3
"Strength is measured by,,,",Level3
"'Degree of difficulty' is related with?,,,",Level2
"In which game you can see Antenna?,,,",Level2
"A scientist is performing an experiment to determine the melting point of a new substance. Which action could increase the likelihood of obtaining accurate results?,,,",Level3
"What most likely happens when winter and summer temperatures are below normal and precipitation rates are above normal?,,,",Level3
"A student puts water in a graduated cylinder and carefully adds two small rocks. </p></p> What is the volume of the rocks?,,,",Level3
"Which two body systems would most directly remove extra fluid from a person's lungs?,,,",Level2
"The table shows the characteristics of four stars. </p></p> Based on the table, which star appears brightest to an observer on Earth?,,,",Level2
