"A publishing company has 4,131 books to put into 81 boxes. How many books will be put in each box if each box holds the same number of books?,,,"
"Clarise answered 3/4 of the questions on her quiz correctly. What percent of the questions did she answer correctly?,,,"
"Mrs. Erwin wants the students in her class to read a total of 100 books by the end of the grading period. Students fill in a square in this grid for each book they read. Which percent describes how much of their goal they have completed?,,,"
"Which equation is equal to this division sentence? </p> 38 &divide; 3 = 12 R 2,,,"
"A parallelogram has a base of 25 centimeters and a height of 8 centimeters. What is the area?,,,"
"Which fraction has the same meaning as 3 &divide; 4?,,,"
"The table shows how many points Keisha scored in 9 soccer games. </p></p> What is the mode of this list of points?,,,"
"The graph shows the amount of money in Tara's savings account. </p></p> Which of the following statements is correct if she continues to save at the same rate?,,,"
"A store receives a shipment of 1,232 calculators. The shipment comes in 28 boxes, with the same number of calculators in each box. How many calculators are there in each box?,,,"
"The graph shows the amount of snow that fell during a snow storm</p></p> According to the graph, how much snow fell each hour?,,,"
"Juliet has 5 pennies. What part of a dollar is this?,,,"
"Which equation is equal to this division sentence?</p> 46 &divide; 6 = 7 R 4,,,"
"Which expression shows another way to write 30/5?,,,"
"Which expression shows another way to write 18/25?,,,"
"Which equation is equal to this division sentence? </p> 22 &divide; 6 = 3 R 4,,,"
"What is the area of triangle HJK in square units?,,,"
"A sign is in the shape of a parallelogram. The base is 33 cm and the height is 20 cm. What is the area of the sign?,2,,"
"Which angle in the figure is acute?,,,"
"Look at line segment HL. What is the sum of the measures of &ang;HOJ, &ang;JOK, and &ang;KOL?,,,"
"Which phrase correctly completes the sentence?</p> 18<sup>2</sup>&frasl;<sub>10</sub> is ________ 18.40,,,"
"Look at line segment GH. What is the sum of the measures of &ang;1, &ang;2, and &ang;3?,,,"
"Jeffrey drew the diagram to show how the area of a parallelogram is related to the area of a triangle. If he knows that the area of the parallelogram is 45 ft<sup>2</sup>, how can he find the area of one of the triangles?,4,,"
"What is the measure of the angle pictured?,,,"
"When Farah bought a book for $2.98, the amount of the sales tax was $0.24585. What is this sales tax amount rounded to the nearest cent?,,,"
"What is the area of parallelogram JKLM? A = bh,,,"
"Which of the following correctly completes the number sentence?</p> 7.43 < &#9744;,,,"
"Jerome recorded the number of sodas sold at the concession stand for each week during the home football games. </p></p> What was the mean number of sodas sold per week?,,,"
"Kelsey was decorating a pillow with ribbon. She needed pieces of ribbon with the lengths shown </p></p Kelsey rounded the lengths to the nearest inch and added all the numbers. Then she bought one long ribbon with that length. What length of ribbon did Kelsey buy?,,,"
"Which shape appears to have at least one obtuse angle?,,,"
"Chad has a mean time for running the 200-meter dash of 36.2 seconds. Which of the following statements must be true?,,,"
"What is the sum of the measures of &ang;1, &ang;2, &ang;3, and &ang;4?,,,"
"Cassandra drew a parallelogram. Then she made a dotted line as shown in the drawing. She cut along the dotted line and slid the triangle to the opposite side of the parallelogram. Which figure did she make after the move?,,,"
"Which is the best estimate for the percent of the grid that is shaded?,,,"
"Which of the following is NOT equivalent to 4/5?,,,"
"What is the area of triangle PQR in square units?,,,"
"The sum of the interior angles of a polygon is 180 degrees. What is the shape of the polygon?,,,"
"What is the area of triangle LMN in square units?,,,"
"What is the sum of the interior angle measures of the triangle?,,,"
"What is the sum of the interior angle measures in an equilateral triangle?,,,"
"For an art project, 20 pieces of colored paper were shared equally among 5 students. Which expression shows how to find the number of pieces of paper given to each student?,,,"
"Which number is missing from this pattern?,,,"
"If one cookie costs $0.39, how much do 7 cookies cost?,,,"
"What fraction of the squares are black?,,,"
"Tim rented a car in a country that uses the metric system. When he bought gasoline for the car, what unit of measurement was used?,,,"
"There are 12 inches in 1 foot. How could one determine the number of cubic inches in 1 cubic foot?,,,"
"Norbert is hiking north on a trail in a state park. Which is the best way for him to turn and head toward the west?,,,"
"2 &times; 2 &times; 5 shows the prime factorization of what number?,,,"
"Which number goes in the box to make the fractions equivalent?</p> 1/10 = &#9744;/50,,,"
"Dawn found the height of a bean plant to be 1/2 inch tall. Carl measured the same plant and found it to be 2/4 inches tall. Which of the following measurements is the same as Dawn's and Carl's measurements?,,,"
"Which multiplication sentence goes with this diagram?,,,"
"Corey has 6 small pizzas. He cuts each pizza in half. How many halves of pizza does he have?,,,"
"When adding fractions with different denominators, which step must be performed first?,,,"
"Harold was trying to add 5/2 to 2/3. He followed the steps shown. Where was his mistake?,,,"
"What is the missing value in the equation below?</p> 1/3 &times;&emsp;&emsp; = 1/12,,,"
"How many milliliters are there in a 2-liter bottle of soda?,,,"
"A pan used to bake bread is in the form of a rectangular prism. The pan is 9 inches long, 5 inches wide, and 3 inches deep. What is the volume of the pan?,,,"
"Which is a pair of vertical angles?,,,"
"An isosceles triangle has a perimeter of 44 feet. The base is 18 feet long. What is the length of each leg?,,,"
"What is the measure of &ang;BQA?,,,"
"Fifty-six students live along Ms. Lincoln's morning school bus route. The table shows how many students rode Ms. Lincoln's bus each morning this week. Find the mean number of students who rode the bus each day.,,,"
"There are 25 students in Mrs. Paul's class. Each student needs 11 sheets of paper. How many sheets of paper are needed for the entire class?,,,"
"Marcus planted 20 rose bushes in his garden. This year, each rose bush had 18 roses. How many roses were there in all?,,,"
"There are 365 days in a year and 24 hours in day. How many hours are there in a year?,,,"
"What is the correct answer to the following?</p>728 &divide; 13,,,"
"Kelly can type 50 words per minute. How long will it take her to type 6,500 words?,,,"
"A parking garage has 4,200 parking spaces and 10 levels. Each level has the same number of parking spaces. How many parking spaces are on each level of the garage?,,,"
"The shaded area of the grid shows 0.80 How is this same number expressed using tenths?,,,"
"Which number is the same as 0.72?,,,"
"Which number is equal to 17 tenths?,,,"
"Blake estimates that the spends 12 minutes every day taking a shower. He multiples 12 minutes by 365 days in a year. He found that he spends 4,380 minutes a year taking showers. How many hours is this?,,,"
"Larry's rabbit weighs 7 pounds, 2 ounces. How many total ounces does Larry's rabbit weigh?,,,"
"Jesse weighs 41 kilograms. How many grams equal 41 kilograms?,,,"
"Matt has treats to divide evenly among his 3 dogs. Which statements shows how he can do this?,,,"
"Which of the following is equivalent to 100 &divide; 12?,,,"
"There are 66 people to be seated for a dinner. Each table seats 4 people. What is the least number of tables needed so that everyone will have a seat?,,,"
"Which equation is equal to this division sentence?</p>36 &divide; 5 = 7 R 1,,,"
"Which equation is equal to the division sentence?</p>47 &divide 7 = 6 R 5,,,"
"Which equation is equal to this division sentence?</p>17 &divide; 5 = 3 R 2,,,"
"James is making a recipe that calls for a 64 - ounce can of tomato sauce. The grocery store is out of the large cans, but they have several smaller sizes to choose from: 6 - ounce, 8 - ounce, 12 - ounce, and 15 - ounce. What should he buy in order to have exactly the 64 ounces he needs?,,,"
"Ms. Kerry had 195 ounces of dried beans that she wanted to use to make beanbags. What is the greatest number of 16 - ounce beanbags she could make?,,,"
"The rectangle is divided into two triangles by drawing a diagonal.</p></p>Which statements is true about the area of the rectangle and the area of one of the triangles?,,,"
"The parallelogram is divided into two triangles by drawing a diagonal.</p></p>Which statements is true about the area of the parallelogram and the area of one of the triangles?,,,"
"Which type of angle is shown?,,,"
"A 90 &deg; and a 45 &deg; angle are shown. What is the best estimate for the measure in degrees of angle y?,,,"
"Which is closest to the measure of the angle?,,,"
"What is the sum of the measure of angles that form a straight line?,,,"
"What is the measure of the missing angle in the diagram?,,,"
"What is the measure of angle DBC in the figure?,,,"
"Which describes the pattern of time and temperature change shown in the graph?,,,"
"If this pattern continues, what will the temperature be on the school playground at 12:00 noon on December 3?,,,"
"In Tom's class, 20 of the 25 students got a perfect score on a test, What percent of the students got a perfect score?,,,"
"There are 20 students in Michelle's class. Ten of the students are wearing white shoes. What percent of the students are wearing white shoes?,,,"
