"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
"경기도 수원시",,경기도 수원시 팔달구 우만2동 143-12,교통정보수집,2,130,360도전방면,30,2012-04,031-228-3308,37.2768521,127.0379144,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 정자3동 935,교통정보수집,1,130,360도전방면,30,2012-04,031-228-3308,37.2917322,126.987037,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 천천동 575-2,교통정보수집,1,130,360도전방면,30,2012-04,031-228-3308,37.3008119,126.9734214,2021-02-08
"경기도 수원시",,경기도 수원시 팔달구 북수동 368-1,교통정보수집,1,130,360도전방면,30,2012-04,031-228-3308,37.2820374,127.0167854,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매탄동 1154,교통정보수집,1,130,360도전방면,30,2012-04,031-228-3308,37.2591017,127.0386727,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통동 980-5,교통정보수집,2,130,360도전방면,30,2012-04,031-228-3308,37.2453269,127.0571162,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통동 996-2,교통정보수집,2,130,360도전방면,30,2012-04,031-228-3308,37.2552642,127.0758914,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매탄동 1319,교통정보수집,2,130,360도전방면,30,2012-04,031-228-3308,37.2588823,127.0476682,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 평동 15-10,교통정보수집,2,200,360도전방면,30,2015-04,031-228-3308,37.2615126,126.9962872,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 서둔동 9-48,교통정보수집,1,130,360도전방면,30,2012-04,031-228-3308,37.2702344,126.9940654,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선1동 941-5,교통정보수집,1,130,360도전방면,30,2012-04,031-228-3308,37.2631867,127.0246394,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 권선1동 1026-6,교통정보수집,2,130,360도전방면,30,2012-04,031-228-3308,37.2579056,127.0300825,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 망포동 482-12,교통정보수집,1,130,360도전방면,30,2015-01,031-228-3308,37.2369908,127.0603108,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 송죽동 446-24,교통정보수집,1,130,360도전방면,30,2012-04,031-228-3308,37.305591,127.0020021,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동1373-12,교통정보수집,1,41,360도전방면,30,2013-07,031-228-3308,37.305599,127.0516099,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 925-2,교통정보수집,1,41,360도전방면,30,2013-07,031-228-3308,37.2969259,127.041421,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 1380-11,교통정보수집,1,41,360도전방면,30,2013-07,031-228-3308,37.2953436,127.0557762,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 1351,교통정보수집,1,41,360도전방면,30,2013-07,031-228-3308,37.290266,127.0454528,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 292-5,교통정보수집,1,41,360도전방면,30,2013-07,031-228-3308,37.2892097,127.0507535,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 1335,교통정보수집,1,200,360도전방면,30,2013-07,031-228-3308,37.2880446,127.0573611,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 510-2,교통정보수집,1,41,360도전방면,30,2013-07,031-228-3308,37.2826579,127.0718021,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 604-1,교통정보수집,1,41,360도전방면,30,2013-07,031-228-3308,37.2759301,127.0667785,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 산 62-5,교통정보수집,1,41,360도전방면,30,2013-07,031-228-3308,37.2849544,127.056671,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 하동 1041,교통정보수집,1,41,360도전방면,30,2013-07,031-228-3308,37.2908213,127.0715501,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 산 132-4,교통정보수집,1,41,360도전방면,30,2013-07,031-228-3308,37.2938732,127.0354186,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 원천동 151-4,교통정보수집,1,41,360도전방면,30,2013-07,031-228-3308,37.2732399,127.0591093,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 오목천동 274-1,교통정보수집,1,130,360도전방면,30,2014-07,031-228-3308,37.2475146,126.9677278,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 금곡동 206-4,교통정보수집,1,130,360도전방면,30,2014-07,031-228-3308,37.2755145,126.9560676,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 금곡동 222-5,교통정보수집,1,130,360도전방면,30,2014-07,031-228-3308,37.2722635,126.9604216,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 호매실동 552-3,교통정보수집,1,130,360도전방면,30,2014-07,031-228-3308,37.2673454,126.9430625,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 호매실동 370-15,교통정보수집,1,130,360도전방면,30,2014-07,031-228-3308,37.2658744,126.9582043,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 호매실동 1018-4,교통정보수집,1,130,360도전방면,30,2014-07,031-228-3308,37.2611525,126.9570121,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 호매실동 1299-5,교통정보수집,1,130,360도전방면,30,2014-07,031-228-3308,37.2606235,126.9643398,2021-02-08
"경기도 수원시",,경기도 수원시 권선구 호매실동 1164-2,교통정보수집,1,130,360도전방면,30,2014-07,031-228-3308,37.2554057,126.9618964,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매탄동 361-1,교통정보수집,1,130,360도전방면,30,2014-07,031-228-3308,37.2644358,127.0611433,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 신동 503-21,교통정보수집,1,130,360도전방면,30,2014-07,031-228-3308,37.2471059,127.047695,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 상광교동 산 1,재난재해,2,200,360도전방면,30,2015-02,031-228-3308,37.344648,127.0257801,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 982,재난재해,1,200,360도전방면,30,2015-02,031-228-3308,37.3050714,127.0407812,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 이목동 650,재난재해,1,200,360도전방면,30,2015-02,031-228-3308,37.3188711,126.9878435,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 이목동 392-17,재난재해,3,200,360도전방면,30,2016-02,031-228-3308,37.313148,126.9783124,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 창룡문로89번길 33,경기도 수원시 팔달구 지동 268-12,생활방범,4,200,360도전방면,30,2017-09,031-228-3308,37.2854601,127.0248037,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 경수대로 671,경기도 수원시 팔달구 지동 213-2,생활방범,5,200,360도전방면,30,2017-09,031-228-3308,37.2848199,127.0273069,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 창룡문로 67,경기도 수원시 팔달구 지동 270-40,생활방범,4,200,360도전방면,30,2017-09,031-228-3308,37.2830727,127.0233032,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 세지로359-1,경기도 수원시 팔달구 지동 225-111,생활방범,4,200,360도전방면,30,2017-09,031-228-3308,37.2824595,127.0258064,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 팔달문로118,경기도 수원시 팔달구 지동 480-24,생활방범,5,200,360도전방면,30,2017-09,031-228-3308,37.281684,127.0289973,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 세지로314번길 17-19,경기도 수원시 팔달구 지동 138-24,생활방범,4,200,360도전방면,30,2017-09,031-228-3308,37.2799548,127.0250614,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 세지로331번길 2,경기도 수원시 팔달구 지동 279-25,생활방범,5,200,360도전방면,30,2017-09,031-228-3308,37.2806848,127.0239228,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 팔달문로 31-2,경기도 수원시 팔달구 지동 306-15,생활방범,4,200,360도전방면,30,2017-09,031-228-3308,37.2779012,127.0205055,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 세지로287,경기도 수원시 팔달구 지동 360-19,생활방범,3,200,360도전방면,30,2017-09,031-228-3308,37.2767114,127.0234481,2021-02-08
"경기도 수원시",경기도 수원시 팔달구 팔달문로96번길 13,경기도 수원시 팔달구 지동 169-26,생활방범,3,200,360도전방면,30,2017-09,031-228-3308,37.2804049,127.0268657,2021-02-08
"경기도 수원시",경기도 수원시 영통구 매여울로57번길 2,경기도 수원시 영통구 매탄동 139-9,생활방범,4,200,360도전방면,30,2017-10,031-228-3308,37.2730748,127.0441927,2021-02-08
"경기도 수원시",경기도 수원시 영통구 권광로276번길 66-16,경기도 수원시 영통구 매탄동 173-116,생활방범,4,200,360도전방면,30,2017-10,031-228-3308,37.2719591,127.0395244,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 매탄동 102-23,생활방범,5,200,360도전방면,30,2017-10,031-228-3308,37.2727933,127.0501118,2021-02-08
"경기도 수원시",경기도 수원시 영통구 매봉로27번길 52,경기도 수원시 영통구 매탄동 111-126,생활방범,5,200,360도전방면,30,2017-10,031-228-3308,37.2712617,127.0498064,2021-02-08
"경기도 수원시",경기도 수원시 영통구 신원로 251-2,경기도 수원시 영통구 매탄동 409-26,생활방범,5,200,360도전방면,30,2017-10,031-228-3308,37.2578769,127.0599208,2021-02-08
"경기도 수원시",경기도 수원시 영통구 매탄로140번길 11,경기도 수원시 영통구 매탄동 1234-3,생활방범,4,200,360도전방면,30,2017-10,031-228-3308,37.2631003,127.0445254,2021-02-08
"경기도 수원시",경기도 수원시 영통구 동수원로 432,경기도 수원시 영통구 매탄동 810-2,생활방범,3,200,360도전방면,30,2017-10,031-228-3308,37.2668491,127.0429492,2021-02-08
"경기도 수원시",경기도 수원시 영통구 매탄로160번길 1,경기도 수원시 영통구 매탄동 832-7,생활방범,4,200,360도전방면,30,2017-10,031-228-3308,37.2645958,127.0452816,2021-02-08
"경기도 수원시",경기도 수원시 영통구 월드컵로97번길 51,경기도 수원시 영통구 원천동 615-1,생활방범,4,200,360도전방면,30,2017-10,031-228-3308,37.2740996,127.0505298,2021-02-08
"경기도 수원시",경기도 수원시 영통구 중부대로392번길 27,경기도 수원시 영통구 원천동 209-84,생활방범,4,200,360도전방면,30,2017-10,031-228-3308,37.2698797,127.0577201,2021-02-08
"경기도 수원시",경기도 수원시 영통구 월드컵로149번길 16,경기도 수원시 영통구 원천동 68-4,생활방범,5,200,360도전방면,30,2017-10,031-228-3308,37.2764342,127.0482762,2021-02-08
"경기도 수원시",경기도 수원시 영통구 센트럴파크로127번길 48,경기도 수원시 영통구 이의동 1306-10,생활방범,4,200,360도전방면,30,2017-10,031-228-3308,37.2946507,127.0537231,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 1183,생활방범,1,200,360도전방면,30,2017-10,031-228-3308,37.3059812,127.0415261,2021-02-08
"경기도 수원시",경기도 수원시 영통구 봉영로1759번길 8-15,경기도 수원시 영통구 영통동 946-7,생활방범,4,200,360도전방면,30,2017-10,031-228-3308,37.266767,127.0811899,2021-02-08
"경기도 수원시",경기도 수원시 영통구 봉영로 1598,경기도 수원시 영통구 영통동 995-3,생활방범,5,200,360도전방면,30,2017-10,031-228-3308,37.2532651,127.0738831,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 영통동 1055,생활방범,5,200,360도전방면,30,2017-10,031-228-3308,37.2568496,127.0764678,2021-02-08
"경기도 수원시",경기도 수원시 영통구 봉영로 1517번길 27,경기도 수원시 영통구 영통동 970-3,생활방범,4,200,360도전방면,30,2017-10,031-228-3308,37.2475213,127.0655259,2021-02-08
"경기도 수원시",경기도 수원시 영통구 영통로200번길 124-16,경기도 수원시 영통구 망포동 432-5,생활방범,5,200,360도전방면,30,2017-10,031-228-3308,37.2430714,127.0630541,2021-02-08
"경기도 수원시",경기도 수원시 영통구 영통로 171,경기도 수원시 영통구 망포동 300-2,생활방범,5,200,360도전방면,30,2017-10,031-228-3308,37.242837,127.0549506,2021-02-08
"경기도 수원시",,경기도 수원시 영통구 이의동 1178,생활방범,5,200,360도전방면,30,2017-10,031-228-3308,37.3086224,127.037523,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 파장동 25-2,생활방범,3,200,360도전방면,30,2017-12,031-228-3308,37.3224843,126.9883956,2021-02-08
"경기도 수원시",경기도 수원시 장안구 천천로 234번길 9,경기도 수원시 장안구 이목동 395-6,생활방범,5,200,360도전방면,30,2017-12,031-228-3308,37.3117877,126.9794184,2021-02-08
"경기도 수원시",경기도 수원시 장안구 파장천로 51,경기도 수원시 장안구 파장동 507-9,생활방범,5,200,360도전방면,30,2017-12,031-228-3308,37.3098707,126.9962266,2021-02-08
"경기도 수원시",경기도 수원시 장안구 수일로104번길 1,경기도 수원시 장안구 송죽동 108-15,생활방범,4,200,360도전방면,30,2017-12,031-228-3308,37.309123,127.0020021,2021-02-08
"경기도 수원시",경기도 수원시 장안구 일월로 90번길 42-12,경기도 수원시 장안구 천천동 325-13,생활방범,4,200,360도전방면,30,2017-12,031-228-3308,37.2906764,126.9777559,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 율전동309-9,생활방범,4,200,360도전방면,30,2017-12,031-228-3308,37.3000626,126.9681207,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 정자1동 445-3,생활방범,4,200,360도전방면,30,2017-12,031-228-3308,37.3042029,126.9912303,2021-02-08
"경기도 수원시",경기도 수원시 장안구 만석로103번길 4,경기도 수원시 장안구 정자동 325-16,생활방범,5,200,360도전방면,30,2017-12,031-228-3308,37.2991753,126.992483,2021-02-08
"경기도 수원시",경기도 수원시 장안구 장안로104번길 29-3,경기도 수원시 장안구 정자동 38-36,생활방범,3,300,360도전방면,30,2017-12,031-228-3308,37.2939318,127.0024195,2021-02-08
"경기도 수원시",경기도 수원시 장안구 장안로 75번길 49,,생활방범,4,200,360도전방면,30,2017-12,031-228-3308,37.2900393,127.0001415,2021-02-08
"경기도 수원시",경기도 수원시 장안구 정자천로173번길 11-13,경기도 수원시 장안구 정자동 878-10,생활방범,4,200,360도전방면,30,2017-12,031-228-3308,37.295265,126.9941189,2021-02-08
"경기도 수원시",경기도 수원시 장안구 하률로 1번길 16,경기도 수원시 장안구 천천동 546-8,생활방범,4,200,360도전방면,30,2017-12,031-228-3308,37.3037583,126.9733639,2021-02-08
"경기도 수원시",경기도 수원시 장안구 장안로63번길 15,경기도 수원시 장안구 영화동 396-33,생활방범,5,200,360도전방면,30,2017-12,031-228-3308,37.28983363,127.0028143,2021-02-08
"경기도 수원시",경기도 수원시 장안구 수성로 290번길 63-30,경기도 수원시 장안구 영화동 419-3,생활방범,4,200,360도전방면,30,2017-12,031-228-3308,37.2886247,127.006825,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 송죽동 98-20,생활방범,4,200,360도전방면,30,2017-12,031-228-3308,37.309069,127.0034234,2021-02-08
"경기도 수원시",,경기도 수원시 장안구 송죽동 30-1,생활방범,5,200,360도전방면,30,2017-12,031-228-3308,37.3114296,127.006424,2021-02-08
