단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,도보 10분거리 내 지하철역 수(환승노선 수 반영),도보 10분거리 내 버스정류장 수,단지내주차면수,등록차량수
C1428,375,아파트,강원도,국민임대,46.91,37,6.0,A,21221000,168520,0.0,2.0,360.0,333.0
C1428,375,아파트,강원도,국민임대,51.93,70,6.0,A,26217000,233440,0.0,2.0,360.0,333.0
C1428,375,아파트,강원도,국민임대,51.93,14,6.0,A,26217000,233440,0.0,2.0,360.0,333.0
C2522,747,아파트,강원도,국민임대,39.72,314,13.0,A,14606000,111090,0.0,2.0,698.0,610.0
C2522,747,아파트,강원도,국민임대,39.72,67,13.0,A,14606000,111090,0.0,2.0,698.0,610.0
C2522,747,아파트,강원도,국민임대,46.9,84,13.0,A,22471000,168520,0.0,2.0,698.0,610.0
C2522,747,아파트,강원도,국민임대,46.9,15,13.0,A,22471000,168520,0.0,2.0,698.0,610.0
C2522,747,아파트,강원도,국민임대,46.9,87,13.0,A,22471000,168520,0.0,2.0,698.0,610.0
C2522,747,아파트,강원도,국민임대,51.93,150,13.0,A,26217000,247180,0.0,2.0,698.0,610.0
C2522,747,아파트,강원도,국민임대,51.93,30,13.0,A,26217000,247180,0.0,2.0,698.0,610.0
C2560,372,아파트,강원도,국민임대,51.86,288,3.0,A,16185000,207380,0.0,1.0,374.0,481.0
C2560,372,아파트,강원도,국민임대,59.57,84,3.0,A,18589000,237740,0.0,1.0,374.0,481.0
C2068,434,아파트,강원도,국민임대,51.86,322,3.0,A,19108000,227170,0.0,1.0,384.0,594.0
C2068,434,아파트,강원도,국민임대,59.57,112,3.0,A,21939000,260930,0.0,1.0,384.0,594.0
C2603,538,아파트,충청북도,국민임대,46.79,30,9.0,A,16465000,118980,0.0,2.0,393.0,509.0
C2603,538,아파트,충청북도,국민임대,46.9,244,9.0,A,16465000,118980,0.0,2.0,393.0,509.0
C2603,538,아파트,충청북도,국민임대,46.9,115,9.0,A,16465000,118980,0.0,2.0,393.0,509.0
C2603,538,아파트,충청북도,국민임대,46.9,30,9.0,A,16465000,118980,0.0,2.0,393.0,509.0
C2603,538,아파트,충청북도,국민임대,59.29,30,9.0,A,25834000,164900,0.0,2.0,393.0,509.0
C2603,538,아파트,충청북도,국민임대,59.88,89,9.0,A,25834000,164900,0.0,2.0,393.0,509.0
C1965,498,아파트,충청북도,국민임대,39.66,174,13.0,A,11767000,104050,0.0,5.0,480.0,500.0
C1965,498,아파트,충청북도,국민임대,39.66,84,13.0,A,11767000,104050,0.0,5.0,480.0,500.0
C1965,498,아파트,충청북도,국민임대,45.79,120,13.0,A,17342000,131290,0.0,5.0,480.0,500.0
C1965,498,아파트,충청북도,국민임대,45.79,60,13.0,A,17342000,131290,0.0,5.0,480.0,500.0
C1965,498,아파트,충청북도,국민임대,59.86,60,13.0,A,28491000,194460,0.0,5.0,480.0,500.0
C1660,718,아파트,경상남도,국민임대,39.51,90,13.0,A,11175000,85020,0.0,3.0,550.0,512.0
C1660,718,아파트,경상남도,국민임대,39.84,60,13.0,A,11175000,85020,0.0,3.0,550.0,512.0
C1660,718,아파트,경상남도,국민임대,39.84,30,13.0,A,11175000,85020,0.0,3.0,550.0,512.0
C1660,718,아파트,경상남도,국민임대,46.18,88,13.0,A,14213000,94750,0.0,3.0,550.0,512.0
C1660,718,아파트,경상남도,국민임대,46.71,60,13.0,A,14213000,94750,0.0,3.0,550.0,512.0
C1660,718,아파트,경상남도,국민임대,46.71,30,13.0,A,14213000,94750,0.0,3.0,550.0,512.0
C1660,718,아파트,경상남도,국민임대,51.71,240,13.0,A,21259000,127540,0.0,3.0,550.0,512.0
C1660,718,아파트,경상남도,국민임대,59.99,120,13.0,A,24297000,145780,0.0,3.0,550.0,512.0
C2378,818,아파트,경기도,국민임대,51.86,388,25.0,A,18092000,229990,0.0,12.0,640.0,901.0
C2378,818,아파트,경기도,국민임대,51.88,270,25.0,A,18092000,229990,0.0,12.0,640.0,901.0
C2378,818,아파트,경기도,국민임대,59.57,120,25.0,A,20677000,265190,0.0,12.0,640.0,901.0
C2378,818,아파트,경기도,국민임대,59.57,40,25.0,A,20677000,265190,0.0,12.0,640.0,901.0
C1268,1035,아파트,경기도,국민임대,36.72,276,21.0,A,15577000,138900,0.0,16.0,911.0,934.0
C1268,1035,아파트,경기도,국민임대,39.48,108,21.0,A,15577000,160960,0.0,16.0,911.0,934.0
C1268,1035,아파트,경기도,국민임대,46.96,171,21.0,A,18175000,194720,0.0,16.0,911.0,934.0
C1268,1035,아파트,경기도,국민임대,46.96,282,21.0,A,18175000,194720,0.0,16.0,911.0,934.0
C1268,1035,아파트,경기도,국민임대,51.86,108,21.0,A,23367000,237570,0.0,16.0,911.0,934.0
C1268,1035,아파트,경기도,국민임대,59.57,90,21.0,A,25964000,280400,0.0,16.0,911.0,934.0
C1994,431,아파트,경상남도,국민임대,46.84,114,3.0,A,13760000,98820,0.0,1.0,319.0,496.0
C1994,431,아파트,경상남도,국민임대,46.84,89,3.0,A,13760000,98820,0.0,1.0,319.0,496.0
C1994,431,아파트,경상남도,국민임대,51.93,149,3.0,A,18767000,112590,0.0,1.0,319.0,496.0
C1994,431,아파트,경상남도,국민임대,51.93,79,3.0,A,18767000,112590,0.0,1.0,319.0,496.0
C1837,467,아파트,경상남도,국민임대,33.48,159,21.0,A,9290000,92900,0.0,4.0,366.0,398.0
C1837,467,아파트,경상남도,국민임대,33.48,73,21.0,A,9290000,92900,0.0,4.0,366.0,398.0
C1837,467,아파트,경상남도,국민임대,46.9,78,21.0,A,18075000,144590,0.0,4.0,366.0,398.0
C1837,467,아파트,경상남도,국민임대,46.9,39,21.0,A,18075000,144590,0.0,4.0,366.0,398.0
C1837,467,아파트,경상남도,국민임대,51.97,60,21.0,A,21690000,168700,0.0,4.0,366.0,398.0
C1837,467,아파트,경상남도,국민임대,51.97,58,21.0,A,21690000,168700,0.0,4.0,366.0,398.0
C1000,566,아파트,충청북도,국민임대,39.57,318,10.0,A,10803000,96030,0.0,1.0,438.0,481.0
C1000,566,아파트,충청북도,국민임대,39.57,26,10.0,A,10803000,96030,0.0,1.0,438.0,481.0
C1000,566,아파트,충청북도,국민임대,39.93,75,10.0,A,10803000,96030,0.0,1.0,438.0,481.0
C1000,566,아파트,충청북도,국민임대,46.7,36,10.0,A,14404000,129640,0.0,1.0,438.0,481.0
C1000,566,아파트,충청북도,국민임대,46.9,36,10.0,A,14404000,129640,0.0,1.0,438.0,481.0
C1000,566,아파트,충청북도,국민임대,51.93,60,10.0,A,15604000,150040,0.0,1.0,438.0,481.0
C1000,566,아파트,충청북도,국민임대,51.93,15,10.0,A,15604000,150040,0.0,1.0,438.0,481.0
C1465,861,아파트,충청북도,국민임대,36.5,232,26.0,A,16350000,135010,0.0,4.0,812.0,557.0
C1465,861,아파트,충청북도,국민임대,36.5,296,26.0,A,16350000,135010,0.0,4.0,812.0,557.0
C1465,861,아파트,충청북도,국민임대,36.9,24,26.0,A,16350000,135010,0.0,4.0,812.0,557.0
C1465,861,아파트,충청북도,국민임대,46.73,80,26.0,A,24775000,175900,0.0,4.0,812.0,557.0
C1465,861,아파트,충청북도,국민임대,46.9,116,26.0,A,24775000,175900,0.0,4.0,812.0,557.0
C1465,861,아파트,충청북도,국민임대,46.93,113,26.0,A,24775000,175900,0.0,4.0,812.0,557.0
C1448,1116,아파트,광주광역시,국민임대,46.85,80,25.0,A,26014000,143680,0.0,2.0,1050.0,1284.0
C1448,1116,아파트,광주광역시,국민임대,46.9,416,25.0,A,26014000,143680,0.0,2.0,1050.0,1284.0
C1448,1116,아파트,광주광역시,국민임대,46.9,130,25.0,A,26014000,143680,0.0,2.0,1050.0,1284.0
C1448,1116,아파트,광주광역시,국민임대,46.9,14,25.0,A,26014000,143680,0.0,2.0,1050.0,1284.0
C1448,1116,아파트,광주광역시,국민임대,51.26,156,25.0,A,32208000,175900,0.0,2.0,1050.0,1284.0
C1448,1116,아파트,광주광역시,국민임대,51.26,48,25.0,A,32208000,175900,0.0,2.0,1050.0,1284.0
C1448,1116,아파트,광주광역시,국민임대,51.82,160,25.0,A,32208000,175900,0.0,2.0,1050.0,1284.0
C1448,1116,아파트,광주광역시,국민임대,59.64,82,25.0,A,38402000,244020,0.0,2.0,1050.0,1284.0
C1448,1116,아파트,광주광역시,국민임대,59.69,30,25.0,A,38402000,244020,0.0,2.0,1050.0,1284.0
C1516,456,아파트,전라남도,국민임대,36.16,205,8.0,B,8050000,65630,0.0,1.0,367.0,475.0
C1516,456,아파트,전라남도,국민임대,36.16,87,8.0,B,8050000,65630,0.0,1.0,367.0,475.0
C1516,456,아파트,전라남도,국민임대,36.16,22,8.0,B,8050000,65630,0.0,1.0,367.0,475.0
C1516,456,아파트,전라남도,국민임대,46.61,118,8.0,B,13625000,107760,0.0,1.0,367.0,475.0
C1516,456,아파트,전라남도,국민임대,46.61,24,8.0,B,13625000,107760,0.0,1.0,367.0,475.0
C2670,648,아파트,전라북도,국민임대,33.52,192,9.0,A,11147000,92900,0.0,2.0,600.0,435.0
C2670,648,아파트,전라북도,국민임대,39.73,144,9.0,A,14863000,111470,0.0,2.0,600.0,435.0
C2670,648,아파트,전라북도,국민임대,39.84,144,9.0,A,14863000,111470,0.0,2.0,600.0,435.0
C2670,648,아파트,전라북도,국민임대,39.84,24,9.0,A,14863000,111470,0.0,2.0,600.0,435.0
C2670,648,아파트,전라북도,국민임대,51.66,144,9.0,A,26014000,148630,0.0,2.0,600.0,435.0
C1365,875,아파트,경기도,국민임대,39.62,44,5.0,H,22808000,198070,0.0,2.0,903.0,945.0
C1365,875,아파트,경기도,국민임대,39.62,22,5.0,H,22808000,198070,0.0,2.0,903.0,945.0
C1365,875,아파트,경기도,국민임대,46.96,89,5.0,H,37213000,262890,0.0,2.0,903.0,945.0
C1365,875,아파트,경기도,국민임대,51.81,15,5.0,H,45617000,308510,0.0,2.0,903.0,945.0
C1365,875,아파트,경기도,국민임대,51.9,103,5.0,H,45617000,308510,0.0,2.0,903.0,945.0
C1365,875,아파트,경기도,국민임대,59.59,142,5.0,H,61224000,373340,0.0,2.0,903.0,945.0
C1365,875,아파트,경기도,국민임대,59.87,34,5.0,H,61224000,373340,0.0,2.0,903.0,945.0
C1365,875,아파트,경기도,국민임대,59.87,262,5.0,H,61224000,373340,0.0,2.0,903.0,945.0
C1365,875,아파트,경기도,국민임대,59.92,28,5.0,H,61224000,373340,0.0,2.0,903.0,945.0
C1365,875,아파트,경기도,국민임대,59.94,136,5.0,H,61224000,373340,0.0,2.0,903.0,945.0
C1177,1668,아파트,대전광역시,국민임대,33.82,262,17.0,A,18581000,139970,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,33.82,36,17.0,A,18581000,139970,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,33.91,241,17.0,A,18581000,139970,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,39.52,118,17.0,A,24775000,172190,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,39.8,7,17.0,A,24775000,172190,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,39.91,420,17.0,A,24775000,172190,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,39.91,11,17.0,A,24775000,172190,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,39.91,40,17.0,A,24775000,172190,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,39.91,9,17.0,A,24775000,172190,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,39.94,35,17.0,A,24775000,172190,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,46.69,154,17.0,A,37164000,204390,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,46.84,34,17.0,A,37164000,204390,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,46.97,72,17.0,A,37164000,204390,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,51.76,70,17.0,A,43357000,261370,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,51.83,12,17.0,A,43357000,261370,1.0,10.0,1756.0,1044.0
C1177,1668,아파트,대전광역시,국민임대,51.9,147,17.0,A,43357000,261370,1.0,10.0,1756.0,1044.0
C1360,443,아파트,경상북도,국민임대,33.48,172,22.0,A,9792000,69110,0.0,2.0,362.0,375.0
C1360,443,아파트,경상북도,국민임대,41.99,127,22.0,A,13824000,97920,0.0,2.0,362.0,375.0
C1360,443,아파트,경상북도,국민임대,46.9,48,22.0,A,17281000,126720,0.0,2.0,362.0,375.0
C1360,443,아파트,경상북도,국민임대,46.9,24,22.0,A,17281000,126720,0.0,2.0,362.0,375.0
C1360,443,아파트,경상북도,국민임대,51.97,48,22.0,A,21889000,155530,0.0,2.0,362.0,375.0
C1360,443,아파트,경상북도,국민임대,51.97,24,22.0,A,21889000,155530,0.0,2.0,362.0,375.0
C2488,1215,아파트,광주광역시,국민임대,39.25,299,28.0,A,19225000,111740,0.0,4.0,1105.0,1023.0
C2488,1215,아파트,광주광역시,국민임대,39.77,90,28.0,A,19225000,111740,0.0,4.0,1105.0,1023.0
C2488,1215,아파트,광주광역시,국민임대,39.96,201,28.0,A,19225000,111740,0.0,4.0,1105.0,1023.0
C2488,1215,아파트,광주광역시,국민임대,46.54,90,28.0,E,83286000,43380,0.0,4.0,1105.0,1023.0
C2488,1215,아파트,광주광역시,국민임대,46.85,116,28.0,E,83286000,43380,0.0,4.0,1105.0,1023.0
C2488,1215,아파트,광주광역시,국민임대,46.9,261,28.0,E,83286000,43380,0.0,4.0,1105.0,1023.0
C2488,1215,아파트,광주광역시,국민임대,46.9,85,28.0,E,83286000,43380,0.0,4.0,1105.0,1023.0
C2488,1215,아파트,광주광역시,국민임대,46.98,73,28.0,E,83286000,43380,0.0,4.0,1105.0,1023.0
C1406,1647,아파트,대전광역시,국민임대,33.82,396,13.0,A,18581000,116430,0.0,2.0,1741.0,1350.0
C1406,1647,아파트,대전광역시,국민임대,33.82,47,13.0,A,18581000,116430,0.0,2.0,1741.0,1350.0
C1406,1647,아파트,대전광역시,국민임대,33.82,19,13.0,A,18581000,116430,0.0,2.0,1741.0,1350.0
C1406,1647,아파트,대전광역시,국민임대,33.91,123,13.0,A,18581000,116430,0.0,2.0,1741.0,1350.0
C1406,1647,아파트,대전광역시,국민임대,39.52,246,13.0,A,24775000,144910,0.0,2.0,1741.0,1350.0
C1406,1647,아파트,대전광역시,국민임대,39.91,305,13.0,A,24775000,144910,0.0,2.0,1741.0,1350.0
C1406,1647,아파트,대전광역시,국민임대,39.91,37,13.0,A,24775000,144910,0.0,2.0,1741.0,1350.0
C1406,1647,아파트,대전광역시,국민임대,46.69,58,13.0,A,37164000,170940,0.0,2.0,1741.0,1350.0
C1406,1647,아파트,대전광역시,국민임대,46.69,30,13.0,A,37164000,170940,0.0,2.0,1741.0,1350.0
C1406,1647,아파트,대전광역시,국민임대,46.97,150,13.0,A,37164000,170940,0.0,2.0,1741.0,1350.0
C1406,1647,아파트,대전광역시,국민임대,51.76,116,13.0,A,43357000,231630,0.0,2.0,1741.0,1350.0
C1406,1647,아파트,대전광역시,국민임대,51.76,30,13.0,A,43357000,231630,0.0,2.0,1741.0,1350.0
C1406,1647,아파트,대전광역시,국민임대,51.83,15,13.0,A,43357000,231630,0.0,2.0,1741.0,1350.0
C1406,1647,아파트,대전광역시,국민임대,51.9,75,13.0,A,43357000,231630,0.0,2.0,1741.0,1350.0
C1566,462,아파트,전라남도,국민임대,36.52,12,13.0,A,11542000,87710,0.0,6.0,387.0,284.0
C1566,462,아파트,전라남도,국민임대,36.74,258,13.0,A,11542000,87710,0.0,6.0,387.0,284.0
C1566,462,아파트,전라남도,국민임대,36.74,28,13.0,A,11542000,87710,0.0,6.0,387.0,284.0
C1566,462,아파트,전라남도,국민임대,46.46,56,13.0,A,18468000,123500,0.0,6.0,387.0,284.0
C1566,462,아파트,전라남도,국민임대,46.46,24,13.0,A,18468000,123500,0.0,6.0,387.0,284.0
C1566,462,아파트,전라남도,국민임대,51.6,84,13.0,A,21931000,152350,0.0,6.0,387.0,284.0
C1227,806,아파트,경상남도,국민임대,29.95,75,7.0,A,12015000,151380,0.0,1.0,707.0,823.0
C1227,806,아파트,경상남도,국민임대,29.96,85,7.0,A,12015000,151380,0.0,1.0,707.0,823.0
C1227,806,아파트,경상남도,국민임대,36.81,295,7.0,A,14418000,198250,0.0,1.0,707.0,823.0
C1227,806,아파트,경상남도,국민임대,36.81,40,7.0,A,14418000,198250,0.0,1.0,707.0,823.0
C1227,806,아파트,경상남도,국민임대,46.73,16,7.0,A,32443000,264350,0.0,1.0,707.0,823.0
C1227,806,아파트,경상남도,국민임대,46.73,16,7.0,A,32443000,264350,0.0,1.0,707.0,823.0
C1227,806,아파트,경상남도,국민임대,46.92,75,7.0,A,32443000,264350,0.0,1.0,707.0,823.0
C1227,806,아파트,경상남도,국민임대,51.87,146,7.0,A,36048000,324430,0.0,1.0,707.0,823.0
C1227,806,아파트,경상남도,국민임대,51.87,58,7.0,A,36048000,324430,0.0,1.0,707.0,823.0
C2460,1017,아파트,경기도,국민임대,26.9,192,17.0,A,20330000,138280,0.0,3.0,879.0,793.0
C2460,1017,아파트,경기도,국민임대,36.8,339,17.0,A,28369000,192670,0.0,3.0,879.0,793.0
C2460,1017,아파트,경기도,국민임대,46.93,92,17.0,H,45747000,312060,0.0,3.0,879.0,793.0
C2460,1017,아파트,경기도,국민임대,46.93,86,17.0,A,45747000,312060,0.0,3.0,879.0,793.0
C2460,1017,아파트,경기도,국민임대,46.93,172,17.0,A,45747000,312060,0.0,3.0,879.0,793.0
C2460,1017,아파트,경기도,국민임대,55.88,136,17.0,H,54494000,371160,0.0,3.0,879.0,793.0
C2486,589,아파트,경상남도,국민임대,29.95,44,2.0,A,12015000,151380,0.0,4.0,515.0,587.0
C2486,589,아파트,경상남도,국민임대,29.96,65,2.0,A,12015000,151380,0.0,4.0,515.0,587.0
C2486,589,아파트,경상남도,국민임대,36.81,201,2.0,A,14418000,198250,0.0,4.0,515.0,587.0
C2486,589,아파트,경상남도,국민임대,36.81,20,2.0,A,14418000,198250,0.0,4.0,515.0,587.0
C2486,589,아파트,경상남도,국민임대,36.81,18,2.0,A,14418000,198250,0.0,4.0,515.0,587.0
C2486,589,아파트,경상남도,국민임대,46.73,20,2.0,A,32443000,264350,0.0,4.0,515.0,587.0
C2486,589,아파트,경상남도,국민임대,46.73,20,2.0,A,32443000,264350,0.0,4.0,515.0,587.0
C2486,589,아파트,경상남도,국민임대,46.92,44,2.0,A,32443000,264350,0.0,4.0,515.0,587.0
C2486,589,아파트,경상남도,국민임대,51.87,106,2.0,A,36048000,324430,0.0,4.0,515.0,587.0
C2486,589,아파트,경상남도,국민임대,51.87,51,2.0,A,36048000,324430,0.0,4.0,515.0,587.0
C2106,504,아파트,충청북도,국민임대,33.39,180,18.0,A,8890000,79280,0.0,2.0,434.0,353.0
C2106,504,아파트,충청북도,국민임대,39.57,43,18.0,A,11533000,102130,0.0,2.0,434.0,353.0
C2106,504,아파트,충청북도,국민임대,39.57,129,18.0,A,11533000,102130,0.0,2.0,434.0,353.0
C2106,504,아파트,충청북도,국민임대,46.9,62,18.0,A,16581000,134570,0.0,2.0,434.0,353.0
C2106,504,아파트,충청북도,국민임대,46.9,90,18.0,A,16581000,134570,0.0,2.0,434.0,353.0
C1572,937,아파트,경상남도,국민임대,33.55,88,32.0,A,11174000,93710,0.0,3.0,770.0,479.0
C1572,937,아파트,경상남도,국민임대,33.55,294,32.0,A,11174000,93710,0.0,3.0,770.0,479.0
C1572,937,아파트,경상남도,국민임대,36.74,68,32.0,A,12254000,102130,0.0,3.0,770.0,479.0
C1572,937,아파트,경상남도,국민임대,36.74,140,32.0,A,12254000,102130,0.0,3.0,770.0,479.0
C1572,937,아파트,경상남도,국민임대,46.43,234,32.0,E,76089000,39620,0.0,3.0,770.0,479.0
C1572,937,아파트,경상남도,국민임대,51.55,113,32.0,E,93486000,48690,0.0,3.0,770.0,479.0
C1773,840,아파트,경기도,국민임대,26.91,141,15.0,A,13986000,185730,0.0,4.0,772.0,614.0
C1773,840,아파트,경기도,국민임대,36.76,23,15.0,A,19147000,263710,0.0,4.0,772.0,614.0
C1773,840,아파트,경기도,국민임대,36.93,292,15.0,A,19147000,263710,0.0,4.0,772.0,614.0
C1773,840,아파트,경기도,국민임대,46.73,59,15.0,A,41505000,326760,0.0,4.0,772.0,614.0
C1773,840,아파트,경기도,국민임대,46.83,133,15.0,A,41505000,326760,0.0,4.0,772.0,614.0
C1773,840,아파트,경기도,국민임대,46.83,20,15.0,A,41505000,326760,0.0,4.0,772.0,614.0
C1773,840,아파트,경기도,국민임대,46.94,60,15.0,A,41505000,326760,0.0,4.0,772.0,614.0
C1773,840,아파트,경기도,국민임대,55.7,56,15.0,A,50220000,379510,0.0,4.0,772.0,614.0
C1773,840,아파트,경기도,국민임대,55.74,56,15.0,A,50220000,379510,0.0,4.0,772.0,614.0
C1677,1144,아파트,경기도,국민임대,26.47,108,9.0,H,15340000,150190,0.0,4.0,1039.0,1101.0
C1677,1144,아파트,경기도,국민임대,26.88,132,9.0,H,15340000,150190,0.0,4.0,1039.0,1101.0
C1677,1144,아파트,경기도,국민임대,36.64,108,9.0,H,21085000,201790,0.0,4.0,1039.0,1101.0
C1677,1144,아파트,경기도,국민임대,36.64,60,9.0,H,21085000,201790,0.0,4.0,1039.0,1101.0
C1677,1144,아파트,경기도,국민임대,36.73,210,9.0,H,21085000,201790,0.0,4.0,1039.0,1101.0
C1677,1144,아파트,경기도,국민임대,46.42,72,9.0,H,36242000,301540,0.0,4.0,1039.0,1101.0
C1677,1144,아파트,경기도,국민임대,46.7,140,9.0,H,36242000,301540,0.0,4.0,1039.0,1101.0
C1677,1144,아파트,경기도,국민임대,46.94,64,9.0,H,36242000,301540,0.0,4.0,1039.0,1101.0
C1677,1144,아파트,경기도,국민임대,51.98,122,9.0,H,44176000,368040,0.0,4.0,1039.0,1101.0
C1677,1144,아파트,경기도,국민임대,59.4,50,9.0,H,55540000,419640,0.0,4.0,1039.0,1101.0
C1677,1144,아파트,경기도,국민임대,59.4,78,9.0,H,55540000,419640,0.0,4.0,1039.0,1101.0
C1823,553,아파트,충청북도,국민임대,36.74,308,14.0,A,16052000,132990,0.0,3.0,584.0,652.0
C1823,553,아파트,충청북도,국민임대,36.74,24,14.0,A,16052000,132990,0.0,3.0,584.0,652.0
