Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
031510,KOSDAQ,오스템,자동차 신품 부품 제조업,휠,1997-02-12,12월,김정우,http://www.yyauto.co.kr,충청남도
048260,KOSDAQ,오스템임플란트,의료용 기기 제조업,치과용임플란트,2007-02-07,12월,엄태관,http://www.osstem.com,서울특별시
138080,KOSDAQ,오이솔루션,통신 및 방송 장비 제조업,광트랜시버,2014-02-27,12월,박용관,http://www.oesolution.com,광주광역시
080580,KOSDAQ,오킨스전자,전자부품 제조업,반도체 검사용 소켓,2014-12-24,12월,전진국,http://www.okins.co.kr,경기도
067170,KOSDAQ,오텍,자동차 재제조 부품 제조업,"냉동 및 내장탑차, 앰블란스",2003-11-14,12월,"강성희, 소남영(각자 대표이사)",http://www.autech.co.kr,충청남도
173130,KOSDAQ,오파스넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 구축 및 유지보수,2018-08-24,12월,장수현,http://www.opasnet.co.kr/,서울특별시
049480,KOSDAQ,오픈베이스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","트래픽솔루션(웹스위치,트래픽서버)",2001-01-09,12월,송규헌,http://www.openbase.co.kr,서울특별시
309930,KOSDAQ,오하임아이엔티,기타 생활용품 소매업,기업인수합병,2018-12-20,12월,서정일,,서울특별시
244460,KOSDAQ,올리패스,기초 의약물질 및 생물학적 제제 제조업,인공유전자 플랫폼(OliPass PNA) 기술을 활용한 RNA치료제 신약개발,2019-09-20,12월,정신,http://www.olipass.com,경기도
226950,KOSDAQ,올릭스,자연과학 및 공학 연구개발업,siRNA 신약 개발,2018-07-18,12월,이동기,http://www.olixpharma.com,경기도
057540,KOSDAQ,옴니시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","전자식전력량계,설비미터,원격검침시스템",2007-09-19,12월,박혜린,http://www.omnisystem.co.kr,경기도
082210,KOSDAQ,옵트론텍,사진장비 및 광학기기 제조업,"IRFilter,Grating",2005-06-24,12월,"홍사관, 임지윤",http://www.optrontec.com,경상남도
109080,KOSDAQ,옵티시스,통신 및 방송 장비 제조업,광링크 모듈 등,2011-07-12,12월,신현국,http://www.opticis.com,경기도
153710,KOSDAQ,옵티팜,의료용품 및 기타 의약 관련제품 제조업,"옵티케어, 메디피그 등",2018-10-26,12월,"한성준, 김현일",http://www.optipharm.co.kr,충청북도
321820,KOSDAQ,와이더플래닛,소프트웨어 개발 및 공급업,빅데이터/인공지능 마케팅플랫폼 및 데이터플랫폼,2021-02-03,12월,구교식,http://www.widerplanet.com,서울특별시
122990,KOSDAQ,와이솔,전자부품 제조업,"SAW Filter, Wafer Chip, Duplexer",2010-09-10,12월,염상덕,http://www.wisol.co.kr,경기도
232140,KOSDAQ,와이아이케이,특수 목적용 기계 제조업,메모리 웨이퍼 테스터,2015-12-24,12월,최명배,http://yikcorp.com,경기도
065530,KOSDAQ,와이어블,전기 통신업,공용기지국건설/관리,2002-06-04,12월,"장석하, 김문환(각자대표이사)",http://www.wiable.co.kr,서울특별시
067900,KOSDAQ,와이엔텍,폐기물 처리업,"사업장폐기물중간및최종처리,전문건설,골재제조",2005-12-23,12월,박지영,http://www.y-entec.co.kr,전라남도
155650,KOSDAQ,와이엠씨,전자부품 제조업,"FPD 패널용 Target, Backing Plate 등",2012-11-15,12월,이윤용,http://www.ymc-inc.com,충청남도
251370,KOSDAQ,와이엠티,기초 화학물질 제조업,"PCB, 반도체 및 디스플레이 제조용 화학소재 등",2017-04-27,12월,전성욱,http://www.ymtechnology.com,인천광역시
066430,KOSDAQ,와이오엠,기타 전문 도매업,"VCI,LDPE필름 외",2002-12-24,12월,염현규,http://www.yopticsm.com,부산광역시
193250,KOSDAQ,와이제이엠게임즈,전자부품 제조업,휴대폰용 진동모터,2014-12-29,12월,민용재,http://yjmgames.com,서울특별시
273060,KOSDAQ,와이즈버즈,광고업,광고대행,2017-08-07,12월,김종원,http://www.wisebirds.co,서울특별시
019210,KOSDAQ,와이지-원,기타 금속 가공제품 제조업,"엔드밀, 탭, 드릴",1997-08-06,12월,"송호근, 송시한",http://www.yg1.co.kr,인천광역시
122870,KOSDAQ,와이지엔터테인먼트,오디오물 출판 및 원판 녹음업,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",2011-11-23,12월,황보경,http://www.ygfamily.com,서울특별시
332570,KOSDAQ,와이팜,전자부품 제조업,전력증폭기 모듈(PAM),2020-07-31,12월,유대규,http://www.wipam.co.kr,경기도
079000,KOSDAQ,와토스코리아,플라스틱제품 제조업,위생도기용부속(양변기용),2005-11-15,12월,"송공석,송태양",http://www.watos.com,전라남도
070960,KOSPI,용평리조트,일반 및 생활 숙박시설 운영업,"리조트 운영, 콘도 분양",2016-05-27,12월,"신달순, 임학운 공동대표",http://www.yongpyong.co.kr,강원도
316140,KOSPI,우리금융지주,기타 금융업,금융지주,2019-02-13,12월,손태승,http://www.woorifg.com/,서울특별시
033660,KOSPI,우리금융캐피탈,기타 금융업,"투자회사,할부금융,리스/자동차정비,자동차리스",2009-06-25,12월,박경훈,http://www.woorifcapital.com,대전광역시
032820,KOSDAQ,우리기술,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업",2000-06-22,12월,노갑선,http://www.wooritg.com,서울특별시
041190,KOSDAQ,우리기술투자,기타 금융업,창업자에 대한 투자 및 융자,2000-06-09,12월,이정훈,http://www.wooricapital.co.kr,서울특별시
115440,KOSDAQ,우리넷,통신 및 방송 장비 제조업,"광전송장비(MSPP), 교환장비(AGW)",2010-01-27,12월,"장현국,최종신(각자대표)",http://www.woori-net.com,경기도
118000,KOSPI,우리들휴브레인,기계장비 및 관련 물품 도매업,의료기기 도매,2009-12-30,12월,신범용,,경기도
046970,KOSDAQ,우리로,기타 전문 도매업,"광분배기(웨이퍼, 칩, 모듈), 광다이오드",2012-11-27,12월,박세철,http://www.wooriro.com,광주광역시
082850,KOSDAQ,우리바이오,전구 및 조명장치 제조업,"LCD광원부품(CCFL,EEFL)",2005-07-29,12월,권경환,http://www.wooreeeti.co.kr,경기도
215360,KOSDAQ,우리산업,자동차 신품 부품 제조업,ACTUATOR 등,2015-05-06,12월,김정우,http://www.woory.com,경기도
072470,KOSDAQ,우리산업홀딩스,자동차 신품 부품 제조업,HVAC ACTUATOR (자동차 공조장치 부품 등),2003-10-28,12월,김명준,http://www.woory.com,경기도
073560,KOSDAQ,우리손에프앤지,"도축, 육류 가공 및 저장 처리업","양돈업, 도축업",2016-07-27,12월,"조창현,편명식(각자대표)",http://www.woorisonfng.co.kr,전라남도
153490,KOSDAQ,우리이앤엘,반도체 제조업,LED 패키지,2013-02-05,12월,"차기현,박길수",http://www.wooreeenl.co.kr,경기도
037400,KOSDAQ,우리조명,상품 종합 도매업,"변환장치 제조업 백열전구, 형광등",1999-12-16,12월,"윤철주, 황도연 (각자대표이사)",http://www.wooree.co.kr,경기도
010050,KOSPI,우리종금,기타 금융업,"종합금융,주택할부금융,부동산",1974-09-11,12월,김종득,http://wooriib.com,광주광역시
101170,KOSDAQ,우림기계,일반 목적용 기계 제조업,"트랜스미션,감속기,기어전동축 제조",2009-04-28,12월,"한현석,한우진(각자 대표이사)",http://www.woorimgear.co.kr,경상남도
006980,KOSPI,우성사료,"곡물가공품, 전분 및 전분제품 제조업","배합사료,Suit-feed(맞춤 TMR(육성우,건유우,착유우) 사료),농후사료,곡류(강피류 등 부산물) 제조,판매/부동산 임대,무역",1988-10-10,12월,한재규,http://www.woosungfeed.co.kr,대전광역시
066590,KOSDAQ,우수AMS,자동차 신품 부품 제조업,"엔진, 조향 및 기아변속기 부품",2003-02-12,12월,김선우,http://woosu.co.kr,경상남도
017370,KOSPI,우신시스템,특수 목적용 기계 제조업,"자동차차체자동화용접조립라인,용접설비,자동용접장비 제조,판매",2002-05-28,12월,허우영,http://www.wooshinsys.co.kr,서울특별시
103840,KOSDAQ,우양,"과실, 채소 가공 및 저장 처리업","HMR, 음료 베이스, 퓨레 등",2019-11-20,12월,이구열,http://foodkorea.com,충청남도
046940,KOSDAQ,우원개발,기반조성 및 시설물 축조관련 전문공사업,토공사,2002-06-18,12월,김기영,http://www.woowonerd.com,서울특별시
215380,KOSDAQ,우정바이오,자연과학 및 공학 연구개발업,기업인수합병,2015-05-18,12월,천병년,,경기도
065680,KOSDAQ,우주일렉트로,전자부품 제조업,정보통신용 초정밀커넥터,2004-01-02,12월,노영백,http://www.uju.com,경기도
105840,KOSPI,우진,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",원전용계측기,2010-07-26,12월,"이재상, 백승한 각자대표",http://www.woojininc.com,경기도
018620,KOSDAQ,우진비앤지,의약품 제조업,"슈퍼티아,안티펜SM",2008-05-20,12월,강석진,http://www.woogenebng.com,경기도
010400,KOSPI,우진아이엔에스,건물설비 설치 공사업,반도체/디스플레이 코팅덕트,2018-09-14,12월,홍경모,http://www.woojini.com,서울특별시
049800,KOSPI,우진플라임,특수 목적용 기계 제조업,"플라스틱사출성형기 제조,판매",2006-05-24,12월,김익환,http://www.woojinplaimm.com,충청북도
016880,KOSPI,웅진,기타 금융업,"교육서비스(웅진아이큐,중.고교학습,어린이마을),도서,잡지 출판/부동산 임대/인터넷관련사업",1994-11-05,12월,이수영,http://www.woongjin.com,서울특별시
095720,KOSPI,웅진씽크빅,초등 교육기관,"기타출판 제조/서적,교구,통신판매 도소매/부동산 임대/교구렌탈,컴퓨터운용관련서비스",2007-05-31,12월,이재진,http://www.wjthinkbig.com,경기도
005820,KOSPI,원림,직물직조 및 직물제품 제조업,"고무,플라스틱제품,산업용포장재,PP.BAG,타포린 제조,도매/부동산 임대/주택 신축,판매/인터넷 정보통신/벤처회사 투자",1990-04-20,12월,신성엽,http://www.wonlim.co.kr,서울특별시
307280,KOSDAQ,원바이오젠,의료용품 및 기타 의약 관련제품 제조업,기업인수합병,2018-12-05,12월,김원일,,경상북도
053080,KOSDAQ,원방테크,일반 목적용 기계 제조업,클린룸 설비,2020-09-24,12월,"구자겸, 김병진",http://wonbangtech.com,충청북도
032940,KOSDAQ,원익,기계장비 및 관련 물품 도매업,반도체용석영,1997-07-18,12월,장홍식,http://www.wonik.co.kr,경기도
240810,KOSDAQ,원익IPS,특수 목적용 기계 제조업,반도체 제조용 기계,2016-05-02,12월,Hyeondeok Lee,http://.www.ips.co.kr,경기도
074600,KOSDAQ,원익QnC,유리 및 유리제품 제조업,석영유리가공제품,2003-12-12,12월,임창빈,http://www.wonikquartz.com,경상북도
104830,KOSDAQ,원익머트리얼즈,기초 화학물질 제조업,"저메인가스,디실란,아산화질소,암모니아 등",2011-12-28,12월,한우성,http://wimco.co.kr,충청북도
014190,KOSDAQ,원익큐브,기타 전문 도매업,"이에이엠, 2-헤마, 비에이엠, 엠엠에이, 아스팔트슁글",1996-04-26,12월,문경수,http://www.wonikcube.com,경기도
131390,KOSDAQ,원익피앤이,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2차전지 공정용 장비, 산업용 정류기",2011-09-27,12월,박동찬,http://www.pnesolution.com,경기도
030530,KOSDAQ,원익홀딩스,특수 목적용 기계 제조업,가스캐비닛,1996-09-24,12월,박영규,http://www.wonikholdings.kr,경기도
012620,KOSDAQ,원일특강,1차 철강 제조업,특수강,1994-06-28,12월,신용문,http://www.wonilsteel.co.kr,경기도
216280,KONEX,원텍,의료용 기기 제조업,,2015-04-29,12월,"김종원, 김정현",http://www.wtlaser.com,대전광역시
122830,KONEX,원포유,전기 통신업,영상 및 음성 통신 서비스,2020-10-23,12월,전동호,http://www.one4u.co.kr,서울특별시
008370,KOSDAQ,원풍,플라스틱제품 제조업,플라스틱 필름,1992-12-18,12월,윤 기 로,http://www.wonpoong.co.kr,서울특별시
008290,KOSDAQ,원풍물산,봉제의복 제조업,남성용신사복,1997-07-18,12월,"이원기,이두식",http://www.wonpung.com,인천광역시
101160,KOSDAQ,월덱스,전자부품 제조업,반도체용링및전극,2008-06-19,12월,배종식,,경상북도
095270,KOSDAQ,웨이브일렉트로,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",이동통신중계기용전력증폭기,2007-09-12,12월,박천석(단독대표),http://www.wavetc.com,경기도
010600,KOSPI,웰바이오텍,상품 중개업,"피혁의류 도,소매,의류 판매,수입,피혁(GRAIN LEATHER) 제조",1997-07-18,12월,구세현,http://www.wellbiotec.co.kr,서울특별시
065950,KOSDAQ,웰크론,직물직조 및 직물제품 제조업,"기능성 침구용품, 크리너, 필터, 방탄·방검복",2003-07-29,12월,이영규,http://www.welcron.com,서울특별시
076080,KOSDAQ,웰크론한텍,건물 건설업,"에너지절감설비,자동화배합설비,환경설비",2008-07-18,12월,"이영규, 이기창, 이영식",http://www.welcronhantec.co.kr,경기도
196700,KOSDAQ,웹스,합성고무 및 플라스틱 물질 제조업,"기능성 컴파운드, 건축외장자재",2015-08-24,12월,이재춘,http://www.waps.co.kr,부산광역시
069080,KOSDAQ,웹젠,소프트웨어 개발 및 공급업,3D 온라인게임 '뮤(MU)',2003-05-23,12월,김태영,http://company.webzen.com,경기도
053580,KOSDAQ,웹케시,소프트웨어 개발 및 공급업,"에스이알피, 브랜치, 인하우스",2019-01-25,12월,강원주,http://www.webcash.co.kr,서울특별시
071460,KOSDAQ,위니아딤채,가정용 기기 제조업,"김치냉장고(스탠드형, 뚜껑형), 에어컨, 프리미엄 냉장고 등",2016-07-14,12월,김혁표,http://www.dayou-winia.com,광주광역시
044340,KOSDAQ,위닉스,가정용 기기 제조업,일반목적용 기계제조업,2000-10-24,12월,"윤희종, 윤철민",http://www.e-winix.co.kr,경기도
330350,KOSDAQ,위더스제약,의약품 제조업,의약품 제조 및 도소매(순환기용제 등),2020-07-03,12월,성대영,http://withuspharm.com,서울특별시
348350,KOSDAQ,위드텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","AMCs 모니터링 시스템, 공정 프로세스 모니터링 시스템, TMS",2020-10-30,12월,유승교,http://www.withtech.co.kr,대전광역시
112040,KOSDAQ,위메이드,소프트웨어 개발 및 공급업,미르의전설2,2009-12-18,12월,장현국,http://corp.wemade.com,경기도
101730,KOSDAQ,위메이드맥스,소프트웨어 개발 및 공급업,실크로드 온라인,2009-06-03,12월,"장현국, 이길형 각자 대표이사",http://www.wemademax.com,경기도
065370,KOSDAQ,위세아이텍,소프트웨어 개발 및 공급업,"빅데이터분석, 인공지능, 데이터품질관리 솔루션",2020-02-10,12월,김종현,http://www.wise.co.kr,경기도
140660,KONEX,위월드,통신 및 방송 장비 제조업,"이동위성통신안테나, 위성방송시스템",2013-12-26,12월,박찬구,http://www.wiworld.co.kr,대전광역시
038620,KOSDAQ,위즈코프,연료 소매업,인터넷 인프라 및 응용,2000-05-04,12월,정승환,http://www.wizit.com,서울특별시
299900,KOSDAQ,위지윅스튜디오,"영화, 비디오물, 방송프로그램 제작 및 배급업","VFX, 뉴미디어 등 특수영상 컨텐츠 제작",2018-12-20,12월,"박관우, 박인규",http://www.wswgstudios.com,서울특별시
036090,KOSDAQ,위지트,특수 목적용 기계 제조업,LCD 반도체,1999-12-10,12월,김상우,http://www.wizit.co.kr,인천광역시
136540,KOSDAQ,윈스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네크워크보안장비(IPS, 안티 DDoS)",2011-05-02,12월,김대연,http://www.wins21.co.kr,경기도
320000,KOSDAQ,윈텍,특수 목적용 기계 제조업,비전검사장비,2019-09-18,12월,허민석,http://www.wintec.co.kr,경기도
097800,KOSDAQ,윈팩,반도체 제조업,반도체 패키징 및 테스트,2013-03-07,12월,이한규,http://www.winpac.co.kr,경기도
192390,KOSDAQ,윈하이텍,"구조용 금속제품, 탱크 및 증기발생기 제조업",데크 플레이트(건설용거푸집),2014-07-25,12월,변천섭,http://www.winhitech.co.kr,충청북도
